1.528810977935791,True,0
1.731727123260498,True,0
3.23580265045166,True,423
5.99694037437439,True,713
6.193508625030518,True,0
6.39180326461792,True,0
10.745434522628784,False,1000
11.927257537841797,True,338
12.12282681465149,True,0
12.319446563720703,True,0
14.144946575164795,True,499
18.471367835998535,False,1000
18.670986652374268,True,0
18.868585348129272,True,0
23.297780990600586,False,1000
24.991557598114014,True,465
25.187686443328857,True,0
25.385440349578857,True,0
27.233654022216797,True,519
29.83617663383484,True,687
30.03274440765381,True,0
30.228319883346558,True,0
31.7839252948761,True,444
36.16771841049194,False,1000
36.370774269104004,True,0
36.56854748725891,True,0
38.975958585739136,True,643
40.49615168571472,True,413
40.69366645812988,True,0
40.890262842178345,True,0
45.23605418205261,False,1000
48.963383436203,True,899
49.186885356903076,True,0
49.38241243362427,True,0
52.82832956314087,True,843
54.7058846950531,True,515
54.90296792984009,True,0
55.10059714317322,True,0
57.82135796546936,True,715
60.15663480758667,True,634
60.35321593284607,True,0
62.36169695854187,True,562
65.10249018669128,True,714
66.89186978340149,True,499
67.08845734596252,True,0
71.3657968044281,False,1000
75.72547388076782,False,1000
76.70852828025818,True,277
76.90411901473999,True,0
79.41558623313904,True,672
81.36925292015076,True,540
85.69016218185425,False,1000
85.88975644111633,True,0
87.19121193885803,True,382
90.9212441444397,True,896
91.54299116134644,True,164
91.73960781097412,True,0
95.99636960029602,False,1000
97.85496997833252,True,515
98.95898365974426,True,329
99.15463995933533,True,0
103.47350406646729,False,1000
104.92643642425537,True,422
108.30926847457886,True,847
108.50679969787598,True,0
110.86081981658936,True,640
115.11132860183716,False,1000
116.96332168579102,True,510
117.1589195728302,True,0
120.58003902435303,True,851
122.09517765045166,True,438
126.38714027404785,False,1000
126.58735418319702,True,0
128.5257477760315,True,551
132.80269193649292,False,1000
134.51880025863647,True,491
134.71737957000732,True,0
136.61531329154968,True,543
138.12710809707642,True,429
140.35007452964783,True,605
140.54864382743835,True,0
142.17418384552002,True,468
143.9189796447754,True,499
147.18710255622864,True,817
147.3840847015381,True,0
151.657377243042,False,1000
152.92481994628906,True,370
154.18738961219788,True,377
154.38303685188293,True,0
158.67517495155334,False,1000
160.85371160507202,True,593
162.23764061927795,True,405
162.43325328826904,True,0
166.41979575157166,True,954
170.42044401168823,True,956
172.6843249797821,True,616
172.88195967674255,True,0
175.0982882976532,True,605
178.6320676803589,True,872
180.22507548332214,True,461
180.4220254421234,True,0
183.17644906044006,True,731
187.0936906337738,True,938
188.6097536087036,True,448
188.80786108970642,True,0
189.63275384902954,True,248
191.39758133888245,True,497
195.7704312801361,False,1000
195.97102046012878,True,0
199.5274817943573,True,873
201.85322308540344,True,631
202.0498595237732,True,0
202.24747276306152,True,0
204.59252619743347,True,642
206.1903133392334,True,462
206.38689017295837,True,0
206.58661937713623,True,0
208.90842866897583,True,633
210.1579146385193,True,374
210.3550260066986,True,0
210.55350470542908,True,0
214.7422070503235,False,1000
215.94629383087158,True,357
216.14495873451233,True,0
216.3448827266693,True,0
218.23940777778625,True,536
222.38280630111694,False,1000
222.5830934047699,True,0
222.7817244529724,True,0
225.5187795162201,True,726
227.261816740036,True,503
227.4587676525116,True,0
227.6590540409088,True,0
230.9647901058197,True,842
233.87613534927368,True,771
234.07346081733704,True,0
234.2710359096527,True,0
236.49847722053528,True,619
238.0393636226654,True,456
238.2351016998291,True,0
238.4329228401184,True,0
240.8815312385559,True,672
244.3544623851776,True,877
244.55164289474487,True,0
244.74916791915894,True,0
246.48441553115845,True,501
250.53791737556458,True,972
253.4454221725464,True,772
253.64148020744324,True,0
255.60412883758545,True,560
258.6005103588104,True,780
259.9742772579193,True,409
260.17184710502625,True,0
261.75329399108887,True,469
263.3349165916443,True,459
267.5684885978699,False,1000
267.7690854072571,True,0
268.6984257698059,True,269
270.05336236953735,True,400
270.96953439712524,True,267
271.16644310951233,True,0
272.72122955322266,True,468
274.4580509662628,True,514
278.7088987827301,False,1000
279.9200394153595,True,168
280.11677837371826,True,0
281.4355278015137,True,372
284.6360902786255,True,816
284.96261167526245,True,16
285.28149366378784,True,21
286.2989399433136,True,144
288.492413520813,True,322
288.7318925857544,True,6
289.0251131057739,True,15
289.3275742530823,True,12
294.32964396476746,True,646
294.5560646057129,True,5
294.8547992706299,True,16
297.2706480026245,True,350
298.67162799835205,True,143
298.94473600387573,True,9
299.34595465660095,True,24
300.03158926963806,True,61
300.25307965278625,True,4
301.5321395397186,True,135
303.2281973361969,True,163
305.3310480117798,True,308
306.09160566329956,True,90
306.64503026008606,True,34
308.436470746994,True,227
310.75330090522766,True,310
312.96976947784424,True,313
313.9107527732849,True,67
316.3247594833374,True,342
316.84683537483215,True,33
317.23970341682434,True,23
317.4840750694275,True,8
318.37489199638367,True,73
321.7120587825775,True,420
322.7161388397217,True,115
328.52384877204895,True,773
329.1213541030884,True,44
330.52479004859924,True,124
